Speed_ref,Speed,Current,Bus_voltage,PWM
2573.22,1333.3,28.86,47.92,55.8
2573.22,1343.44,30.912,47.6,59.9
2573.22,1330.23,26.77,47.09,55.1
2573.22,1330.36,28.758,48.48,57.5
2573.22,1311.97,28.668,47.53,54.2
2573.22,1324.31,30.844,47.71,61.1
2573.22,1291.06,28.746,48.11,52.2
2573.22,1316.31,29.727,47.6,60.1
2573.22,1320.73,26.752,48.44,57.8
2573.22,1312.61,29.941,47.18,57.0
2573.22,1341.35,29.967,48.53,61.1
2573.22,1352.86,28.545,48.03,60.3
2573.22,1333.6,27.195,47.7,55.8
2573.22,1345.08,28.42,47.57,60.6
2573.22,1323.16,28.275,46.75,54.7
2573.22,1325.89,27.497,47.41,55.4
2573.22,1346.18,28.753,47.47,61.8
2573.22,1343.44,29.013,47.86,57.7
2573.22,1331.63,28.339,48.47,55.2
2573.22,1310.87,30.064,48.9,54.1
2573.22,1321.58,28.873,47.86,59.3
2573.22,1324.43,28.781,47.87,57.9
2573.22,1338.96,28.01,47.45,60.2
2573.22,1348.57,28.121,46.82,60.9
2573.22,1351.7,29.457,47.44,58.7
2573.22,1328.91,28.774,47.81,53.1
2573.22,1342.07,26.157,48.3,56.3
2573.22,1314.03,26.442,48.26,49.4
2573.22,1335.12,26.07,47.89,57.2
2573.22,1368.77,25.931,47.39,60.7
2573.22,1398.91,27.004,46.72,59.8
2573.22,1408.98,25.252,46.8,58.0
2573.22,1442.98,25.123,46.81,61.8
2573.22,1429.92,25.784,47.76,53.1
2573.22,1414.52,25.628,48.38,53.8
2573.22,1413.62,24.096,48.25,57.8
2573.22,1427.1,25.947,48.15,58.4
2573.22,1443.88,25.653,47.46,59.5
2573.22,1434.48,25.01,48.43,54.8
2573.22,1457.1,26.079,47.18,61.9
2573.22,1454.41,24.532,48.25,56.0
2573.22,1468.59,25.204,46.84,60.7
2573.22,1469.13,25.036,47.16,58.4
2573.22,1471.42,25.456,48.58,58.1
2573.22,1452.42,25.126,47.75,55.0
2573.22,1437.65,23.929,47.48,55.8
2573.22,1458.47,24.031,48.26,59.8
2573.22,1431.82,25.392,48.54,52.4
2573.22,1432.95,24.366,47.58,56.9
2573.22,1435.93,25.004,47.95,56.3
2573.22,1438.55,24.978,47.87,56.5
2573.22,1457.38,25.524,46.25,61.1
2573.22,1477.89,23.863,47.01,59.8
2573.22,1459.25,23.434,48.31,55.4
2573.22,1448.87,25.154,47.37,57.3
2573.22,1453.28,24.054,48.03,57.9
2573.22,1458.42,24.177,47.95,56.0
2573.22,1430.7,25.531,48.49,54.0
2573.22,1423.23,26.936,47.17,54.9
2573.22,1433.61,24.825,47.96,57.9
2573.22,1440.92,25.585,47.73,57.9
2573.22,1416.15,24.885,47.56,51.4
2573.22,1457.11,25.944,47.18,64.2
2573.22,1461.04,23.551,47.89,57.6
2573.22,1461.48,25.212,48.06,58.4
2573.22,1445.99,24.021,47.9,54.5
2573.22,1442.21,25.158,47.86,56.2
2573.22,1447.75,24.354,47.54,57.0
2573.22,1449.87,26.71,47.54,58.2
2573.22,1453.33,26.656,47.35,58.4
2573.22,1456.27,24.755,47.49,58.4
2573.22,1432.32,25.678,48.19,53.6
2573.22,1415.42,25.416,48.22,54.5
2573.22,1452.72,27.867,46.99,62.3
2635.55,1484.4,25.679,47.12,64.3
2635.55,1457.15,25.901,47.53,53.8
2635.55,1470.28,24.606,47.72,58.4
2635.55,1470.76,26.295,46.94,57.1
2635.55,1450.91,25.376,47.44,53.9
2635.55,1473.42,25.633,46.99,60.6
2635.55,1445.69,24.783,48.08,54.1
2635.55,1442.96,26.378,47.77,57.1
2635.55,1432.1,26.532,47.61,55.3
2635.55,1435.11,25.581,47.27,56.8
2635.55,1451.06,26.056,47.51,58.9
2635.55,1432.92,25.526,47.58,54.6
2635.55,1428.99,25.732,48.67,54.8
2635.55,1422.53,24.972,48.4,53.2
2635.55,1434.12,25.706,47.41,58.1
2635.55,1447.93,27.003,47.77,60.3
2635.55,1454.02,25.86,48.2,59.0
2635.55,1476.77,25.872,47.32,61.2
2635.55,1490.16,24.881,47.0,59.8
2635.55,1496.58,25.295,46.84,58.7
2635.55,1478.6,24.378,48.5,54.5
2635.55,1490.95,25.976,47.64,58.9
2635.55,1475.89,22.276,48.0,54.9
2635.55,1479.05,25.613,47.49,57.5
2635.55,1492.18,23.547,47.11,58.4
2635.55,1473.65,25.675,47.34,54.1
2635.55,1485.07,24.637,47.01,60.6
2635.55,1467.69,23.879,48.3,54.3
2635.55,1476.93,24.744,48.46,59.4
2635.55,1458.16,24.256,47.85,55.6
2635.55,1459.88,25.266,47.02,57.2
2635.55,1443.11,24.95,48.09,55.2
2635.55,1417.44,26.215,48.57,52.0
2635.55,1423.94,25.809,48.27,57.2
2635.55,1425.17,25.102,47.84,54.7
2635.55,1431.95,26.92,47.63,58.3
2635.55,1428.2,25.101,47.85,54.4
2635.55,1423.44,27.381,48.43,56.0
2635.55,1408.2,24.143,48.27,53.7
2635.55,1406.45,25.591,47.68,54.1
2635.55,1410.95,25.368,47.62,55.8
2635.55,1419.8,25.403,47.55,57.0
2635.55,1425.11,25.55,47.27,56.5
2635.55,1437.79,26.876,48.4,59.2
2635.55,1452.21,26.698,47.35,58.5
2635.55,1469.84,26.075,47.93,60.5
2635.55,1463.8,27.26,47.45,57.3
2635.55,1461.06,25.937,47.58,56.0
2635.55,1464.2,25.266,47.7,58.1
2635.55,1455.44,23.996,48.1,55.6
2635.55,1467.0,24.632,47.58,59.7
2635.55,1453.82,25.006,47.28,55.0
2635.55,1452.74,25.695,47.82,56.4
2635.55,1454.33,24.771,47.37,58.3
2635.55,1434.18,25.653,48.67,53.3
2635.55,1424.38,25.388,47.72,55.2
2635.55,1435.59,28.145,47.37,60.0
2635.55,1443.2,24.641,48.73,58.7
2635.55,1452.23,24.601,48.12,58.2
2635.55,1439.86,25.354,47.39,55.5
2635.55,1460.14,23.496,47.35,58.6
2635.55,1449.2,25.709,48.07,55.7
2635.55,1458.64,27.117,47.75,59.1
2635.55,1440.42,23.816,48.32,54.3
2635.55,1444.9,26.39,47.43,58.0
2635.55,1478.37,24.665,47.99,62.1
2635.55,1487.17,25.964,46.62,58.9
2635.55,1510.9,25.625,47.53,63.1
2635.55,1532.95,24.692,47.31,62.8
2635.55,1508.3,25.458,47.64,54.4
2635.55,1508.1,25.159,47.66,59.6
2635.55,1489.12,25.605,48.42,55.1
2635.55,1490.24,25.783,47.19,57.8
2635.55,1490.16,23.932,46.7,57.0
2635.55,1469.87,23.866,47.34,54.6
2635.55,1486.56,26.472,48.26,58.4
2635.55,1471.92,25.978,46.99,56.2
2635.55,1452.79,25.408,47.57,54.8
2635.55,1447.29,24.983,48.24,55.9
2635.55,1455.9,26.143,47.74,57.8
2635.55,1469.68,26.266,48.28,59.3
2635.55,1467.98,25.265,46.72,58.7
2635.55,1473.02,25.791,47.58,58.5
2635.55,1490.95,25.18,48.31,61.8
2635.55,1504.67,25.785,47.11,60.9
2635.55,1482.07,23.507,48.37,54.9
2635.55,1476.63,24.079,47.65,57.9
2635.55,1478.24,24.107,47.95,58.8
2635.55,1460.22,24.75,48.53,53.4
2635.55,1456.31,25.355,48.02,56.4
2635.55,1452.19,26.076,47.5,56.7
2635.55,1459.94,26.887,48.0,59.5
2635.55,1487.16,25.501,47.28,63.1
2635.55,1467.22,25.208,47.99,54.8
2635.55,1503.55,25.493,46.95,64.1
2635.55,1486.59,25.867,47.84,55.9
2635.55,1477.89,24.742,48.42,55.9
2635.55,1500.12,24.916,47.47,62.8
2635.55,1485.53,26.219,48.39,55.2
2635.55,1481.26,25.605,49.35,56.5
2635.55,1457.22,24.495,47.89,53.2
2635.55,1451.69,26.223,48.1,57.0
2635.55,1454.5,25.314,48.01,57.6
2635.55,1439.84,25.578,47.93,56.0
2635.55,1447.66,25.665,48.16,57.7
2635.55,1435.27,26.655,47.72,55.3
2635.55,1452.41,26.673,47.39,59.2
2635.55,1446.33,26.025,47.05,56.2
2635.55,1439.76,24.869,47.65,56.0
2635.55,1433.3,24.932,48.28,55.6
2635.55,1440.09,26.645,47.3,57.6
2635.55,1455.82,27.385,47.83,59.7
2635.55,1470.94,25.403,47.66,59.4
2635.55,1468.95,26.118,47.48,56.9
2635.55,1473.16,24.123,46.8,59.1
2635.55,1448.18,25.669,48.6,52.7
2635.55,1419.01,24.258,48.21,51.7
2635.55,1423.33,24.56,49.1,57.6
2635.55,1418.46,25.632,48.36,56.0
2635.55,1424.87,25.733,48.46,56.9
2635.55,1450.17,26.684,46.77,61.8
2635.55,1461.85,26.33,46.83,59.7
2635.55,1459.03,24.422,47.85,55.6
2635.55,1440.44,25.271,47.28,55.0
2635.55,1442.32,24.418,47.45,56.9
2635.55,1447.43,25.101,49.03,57.6
2635.55,1458.96,25.683,48.33,58.7
2635.55,1480.23,24.827,47.22,60.4
2635.55,1494.13,26.269,46.47,61.6
2635.55,1502.04,25.184,47.19,60.1
2635.55,1487.94,24.24,47.52,56.6
2635.55,1494.65,25.169,47.58,58.6
2635.55,1473.9,24.747,47.2,55.4
2635.55,1468.32,24.364,48.4,55.4
2635.55,1474.51,25.159,47.36,59.4
2635.55,1475.62,25.645,48.1,57.5
2635.55,1467.0,24.717,47.85,56.0
2635.55,1447.45,26.235,48.37,53.4
2635.55,1473.43,26.094,47.53,61.8
2635.55,1455.65,26.183,47.49,51.4
2635.55,1469.84,23.38,47.4,60.0
2635.55,1473.38,23.927,47.46,58.3
2635.55,1477.66,25.565,48.81,57.3
2635.55,1481.23,24.925,47.79,58.2
2635.55,1495.09,25.336,47.73,59.2
2635.55,1469.78,25.297,48.3,54.7
2635.55,1478.63,25.159,47.73,59.0
2635.55,1473.46,24.464,48.34,57.4
2635.55,1455.72,25.58,47.66,55.2
2635.55,1452.89,24.037,47.54,57.3
2635.55,1472.76,24.619,47.21,60.0
2635.55,1459.79,24.985,48.74,56.0
2635.55,1477.29,25.062,47.69,59.2
2635.55,1490.87,25.233,47.12,59.8
2635.55,1497.76,25.694,47.8,60.0
2635.55,1488.25,25.306,47.49,56.0
2635.55,1508.63,26.237,47.49,60.4
2635.55,1504.75,22.691,47.9,58.4
2635.55,1517.3,25.382,48.48,59.3
2635.55,1499.97,25.639,47.92,54.2
2635.55,1469.9,24.803,47.57,52.4
2635.55,1445.29,26.066,47.63,53.8
2635.55,1444.31,24.859,48.1,57.6
2635.55,1440.78,26.166,46.84,56.1
2635.55,1461.21,25.529,47.13,61.5
2635.55,1472.88,25.829,47.84,58.7
2635.55,1501.66,23.944,46.8,61.6
2635.55,1520.25,24.058,47.51,61.0
2635.55,1518.64,23.732,47.52,58.2
2635.55,1504.45,23.591,48.26,56.1
2635.55,1499.51,26.511,47.69,56.3
2635.55,1461.57,25.9,48.49,53.6
2635.55,1489.7,25.438,47.68,62.1
2635.55,1468.91,25.804,48.79,53.4
2635.55,1465.8,24.782,47.11,56.7
2635.55,1460.41,25.788,48.55,58.5
2635.55,1467.7,25.635,47.59,57.0
2635.55,1467.3,25.146,48.48,58.4
2635.55,1466.84,25.08,48.36,57.8
2635.55,1470.38,24.974,46.28,59.9
2635.55,1476.06,27.737,47.96,59.2
2635.55,1462.92,25.616,48.29,57.0
2635.55,1448.39,24.509,48.54,54.2
2635.55,1455.07,23.886,47.19,57.3
2635.55,1446.92,26.648,48.11,56.1
2635.55,1441.76,25.68,47.89,56.8
2635.55,1431.19,26.076,48.05,55.4
2635.55,1395.59,24.406,48.49,50.3
2635.55,1429.69,26.324,48.23,61.8
2635.55,1439.39,25.978,47.43,58.2
2635.55,1456.08,25.185,47.89,58.1
2635.55,1460.76,26.398,47.78,58.1
2635.55,1452.36,23.734,47.7,56.0
2635.55,1460.79,26.211,47.62,60.3
2635.55,1492.22,25.393,47.75,61.7
2635.55,1483.63,25.881,47.5,56.6
2635.55,1474.24,26.121,48.25,56.4
2635.55,1468.62,24.295,48.43,56.8
2635.55,1484.78,25.518,47.27,60.6
2635.55,1458.38,23.535,48.6,51.8
2635.55,1464.53,24.457,47.31,59.3
2635.55,1474.51,25.515,48.17,59.4
2635.55,1502.97,25.3,48.31,61.5
2635.55,1485.86,23.299,47.84,53.8
2635.55,1488.63,25.302,47.33,58.9
2635.55,1496.9,24.726,47.39,60.6
2635.55,1507.5,27.577,47.92,58.8
2635.55,1472.42,23.436,48.92,52.2
2635.55,1487.22,26.372,46.84,60.6
2635.55,1480.91,24.814,47.86,56.2
2635.55,1476.92,26.54,47.72,57.7
2635.55,1459.68,26.742,47.64,54.5
2635.55,1473.28,24.852,47.63,60.9
2635.55,1483.15,26.552,47.46,59.0
2635.55,1464.8,23.88,48.53,53.0
2635.55,1469.91,24.417,48.37,60.1
2635.55,1499.36,25.711,47.69,61.7
2635.55,1488.28,25.296,47.74,56.3
2635.55,1489.78,23.254,47.49,58.8
2635.55,1469.79,25.701,47.87,55.8
2635.55,1467.77,25.008,48.7,57.3
2635.55,1498.19,25.898,47.57,62.5
2635.55,1493.39,24.997,47.39,56.2
2635.55,1477.56,25.559,47.63,55.7
2635.55,1488.01,25.997,48.1,59.3
2635.55,1478.89,25.19,47.43,56.9
2635.55,1470.26,25.123,47.77,57.2
2635.55,1474.77,26.969,47.97,58.9
2635.55,1455.16,24.424,47.54,54.7
2635.55,1474.55,24.801,46.79,60.8
2635.55,1446.73,23.143,47.36,53.4
2635.55,1459.5,26.427,47.25,60.5
2635.55,1474.61,24.792,47.61,59.1
2635.55,1478.41,25.421,47.77,58.4
2635.55,1477.35,25.865,48.21,56.8
2635.55,1476.39,24.672,47.14,58.1
2635.55,1473.79,25.081,48.13,57.1
2635.55,1455.68,24.459,47.68,54.4
2635.55,1476.54,25.95,46.84,58.8
2635.55,1486.69,25.47,47.69,60.5
2635.55,1485.82,25.033,48.37,59.5
2635.55,1486.35,24.607,48.19,58.3
2635.55,1477.38,23.417,47.78,56.0
2635.55,1476.89,24.796,48.35,57.0
2635.55,1452.01,24.747,48.0,53.4
2075.62,1397.56,19.117,48.49,46.2
2075.62,1389.79,20.232,47.05,54.1
2075.62,1359.19,20.544,47.38,49.6
2075.62,1340.72,20.115,48.36,49.8
2075.62,1305.33,22.571,48.77,47.4
2075.62,1289.24,19.666,48.18,51.1
2075.62,1275.19,19.803,47.74,50.3
2075.62,1300.25,21.31,47.39,56.1
2075.62,1288.45,22.576,47.83,50.3
2075.62,1264.68,21.474,48.61,49.0
1975.58,1281.45,20.041,47.73,53.4
1975.58,1276.74,20.473,48.52,49.0
1975.58,1269.78,19.562,48.33,49.9
1975.58,1265.39,20.944,48.84,50.5
1975.58,1250.17,18.797,48.1,48.1
1975.58,1270.91,19.062,47.81,55.6
1975.58,1294.76,20.712,48.34,56.9
1975.58,1265.01,21.214,47.53,46.5
1975.58,1262.42,19.57,47.7,52.7
1975.58,1278.11,19.973,47.04,53.9
1975.58,1273.4,18.853,47.31,52.1
1975.58,1235.94,19.396,48.96,43.3
1975.58,1221.28,20.421,48.32,50.7
1975.58,1227.2,20.877,47.21,53.4
1975.58,1225.33,21.841,48.58,50.4
1975.58,1262.01,19.649,47.52,54.3
1975.58,1269.79,19.574,48.28,51.4
1975.58,1285.97,18.685,48.18,54.5
1975.58,1253.91,19.525,48.83,46.3
1975.58,1268.8,21.768,47.6,54.2
1975.58,1267.25,19.892,47.59,51.3
1975.58,1282.89,19.729,46.52,54.5
1975.58,1276.98,19.532,47.9,51.3
1975.58,1282.31,22.38,48.27,53.1
1975.58,1277.46,19.257,48.38,51.8
1975.58,1254.86,18.877,48.63,46.7
1975.58,1215.73,18.718,48.14,45.0
1975.58,1225.2,21.714,48.19,52.0
1975.58,1216.94,22.183,48.03,49.0
1975.58,1218.66,19.957,48.35,50.2
1975.58,1227.1,21.345,47.49,51.3
1975.58,1235.54,20.813,47.23,52.3
1975.58,1230.05,20.724,47.59,49.7
1975.58,1241.05,20.576,48.0,53.5
1975.58,1231.09,21.298,47.35,49.2
1975.58,1229.16,19.237,47.68,50.2
1975.58,1220.01,20.768,47.7,50.1
1975.58,1230.27,21.119,48.34,51.8
1975.58,1228.87,19.815,48.28,51.7
1975.58,1202.38,19.256,48.04,45.6
1975.58,1223.0,21.63,48.19,51.3
1975.58,1250.36,20.83,48.09,54.9
1975.58,1254.75,20.6,47.79,51.0
1975.58,1257.96,20.699,47.72,50.4
1975.58,1232.76,19.954,48.77,46.4
1975.58,1235.77,20.146,46.71,51.5
1975.58,1208.14,19.523,47.63,47.0
1975.58,1205.71,19.715,47.88,50.6
1975.58,1215.48,21.729,48.26,50.6
1975.58,1226.98,20.658,48.47,53.3
1975.58,1233.22,20.31,48.83,53.3
1975.58,1230.8,21.007,47.9,51.7
1975.58,1259.95,20.69,47.84,55.1
1975.58,1257.66,20.656,48.1,52.6
1975.58,1252.1,20.321,47.73,50.3
1975.58,1251.69,19.466,47.33,52.5
1975.58,1238.77,20.413,47.94,50.3
1975.58,1256.01,20.699,48.29,52.7
1975.58,1278.01,19.405,47.71,55.6
1975.58,1268.2,20.516,48.2,50.1
1975.58,1272.81,21.239,47.0,52.3
1975.58,1264.25,20.28,48.01,49.5
1975.58,1262.52,18.951,47.76,51.2
1975.58,1258.29,19.483,47.34,50.7
1975.58,1234.25,19.476,48.33,47.0
1975.58,1208.82,18.081,48.92,46.8
1975.58,1223.34,20.836,48.44,51.7
1975.58,1213.85,18.31,48.53,49.7
1975.58,1222.06,19.877,48.33,51.0
1975.58,1235.68,21.923,48.22,53.6
1975.58,1220.02,21.05,47.1,50.1
1975.58,1207.16,20.98,47.94,49.1
1975.58,1196.56,21.933,48.25,49.0
1975.58,1196.73,20.413,48.24,50.9
1975.58,1231.86,20.669,48.45,56.3
1975.58,1242.02,20.18,47.39,53.0
1975.58,1237.59,20.469,48.3,49.0
1975.58,1261.86,22.339,47.31,55.2
1975.58,1265.88,20.213,47.82,52.4
1975.58,1291.14,22.079,47.81,55.2
1975.58,1256.98,18.8,48.43,47.3
1975.58,1251.6,20.293,48.35,50.8
1975.58,1235.76,20.657,48.06,49.7
1975.58,1251.16,20.761,46.85,52.3
1975.58,1254.72,20.814,48.14,52.6
1975.58,1266.56,20.235,47.78,53.0
1975.58,1266.02,21.37,48.67,50.8
1975.58,1246.11,19.171,48.58,48.6
1975.58,1250.64,21.082,47.48,51.8
1975.58,1249.23,19.995,48.21,52.6
1975.58,1255.35,20.314,48.27,51.1
1975.58,1271.88,20.913,48.15,53.9
1975.58,1263.71,20.389,48.2,50.1
1975.58,1261.4,21.002,48.32,49.9
1975.58,1264.01,19.318,48.66,52.9
1975.58,1267.32,20.565,47.66,52.2
1975.58,1243.88,20.195,47.55,48.3
1975.58,1236.57,19.61,48.39,48.7
1975.58,1221.58,21.644,47.06,49.9
1975.58,1226.79,18.774,48.25,52.7
1975.58,1227.32,19.935,48.24,49.5
1975.58,1240.51,19.669,46.77,52.0
1975.58,1236.22,20.059,47.68,49.7
1975.58,1227.07,20.772,48.79,48.1
1975.58,1245.12,19.067,47.15,54.1
1975.58,1239.23,18.363,48.08,50.9
1975.58,1240.73,22.049,47.47,50.9
1975.58,1232.34,18.636,47.65,48.4
1975.58,1242.98,20.379,48.86,53.3
1975.58,1243.31,18.9,48.06,50.1
1975.58,1237.33,22.557,48.25,50.3
1975.58,1213.31,21.966,47.94,48.4
1975.58,1227.2,20.885,47.14,53.5
1975.58,1215.04,20.324,47.41,49.9
1975.58,1218.64,19.676,48.58,50.4
1975.58,1213.03,19.551,48.08,49.3
1975.58,1241.19,20.501,47.47,54.7
1975.58,1243.02,20.087,47.92,52.4
1975.58,1263.68,20.974,48.2,54.3
1975.58,1254.02,18.629,48.23,49.5
1975.58,1252.31,20.239,47.6,50.4
1975.58,1251.73,19.471,47.16,51.6
1975.58,1237.98,20.874,47.8,48.6
1975.58,1226.55,20.273,48.55,48.3
1975.58,1240.56,19.266,48.33,53.1
1975.58,1272.32,21.338,48.02,56.1
1975.58,1258.27,18.561,47.91,49.2
1975.58,1253.79,20.179,47.74,50.2
1975.58,1277.91,21.63,47.77,55.3
1975.58,1276.46,20.559,48.35,51.4
1975.58,1241.08,18.209,48.51,45.0
1975.58,1234.31,19.14,47.87,48.2
1975.58,1215.97,20.079,49.27,46.5
1975.58,1237.04,21.381,47.97,52.5
1975.58,1225.47,19.972,47.83,47.4
1975.58,1220.24,21.091,48.71,50.9
1975.58,1218.21,19.781,46.98,49.2
1975.58,1225.94,19.261,48.15,52.9
1975.58,1225.42,19.361,47.96,49.9
1975.58,1233.37,19.273,48.69,51.0
1975.58,1240.08,20.351,48.26,51.3
1975.58,1233.17,20.868,48.05,50.8
1975.58,1236.03,22.579,48.3,50.9
1975.58,1240.35,21.79,47.44,51.1
1975.58,1235.09,20.798,48.47,50.4
1975.58,1238.81,20.945,47.32,50.1
1975.58,1222.69,20.436,48.18,48.7
1975.58,1225.01,21.483,47.96,51.9
1975.58,1244.76,21.589,47.0,53.9
1975.58,1228.03,19.94,48.03,48.5
1975.58,1226.11,21.254,48.14,49.5
1975.58,1219.41,21.352,47.67,49.8
1975.58,1214.63,19.522,47.49,49.4
1975.58,1205.65,21.881,48.25,49.7
1975.58,1222.59,21.488,48.06,53.9
1975.58,1212.62,19.468,48.11,47.6
1975.58,1238.08,20.638,47.87,54.5
1975.58,1237.2,19.494,47.71,50.3
1975.58,1249.07,21.58,49.05,52.7
1975.58,1218.84,20.123,47.85,44.9
1975.58,1227.56,20.406,47.51,51.8
1975.58,1261.2,21.165,47.82,56.8
1975.58,1267.38,19.124,47.81,53.2
1975.58,1273.29,21.703,47.75,53.1
1975.58,1267.13,20.335,48.85,52.8
1975.58,1270.28,20.78,47.32,53.9
1975.58,1272.87,20.197,47.95,52.2
1975.58,1277.36,21.202,47.35,54.1
1975.58,1284.19,19.202,47.67,51.9
1975.58,1282.84,19.852,48.77,53.2
1975.58,1263.11,18.968,48.14,47.3
1975.58,1264.5,19.965,48.03,53.4
1975.58,1281.56,21.636,47.36,55.6
1975.58,1277.05,20.357,47.72,52.4
1975.58,1282.62,19.579,48.81,53.4
1975.58,1276.32,18.525,48.22,51.0
1975.58,1265.4,19.883,47.83,50.1
1975.58,1231.86,18.036,48.22,44.4
1975.58,1249.23,18.697,48.05,52.9
1975.58,1266.55,21.722,47.44,54.6
1975.58,1267.52,19.505,47.72,53.2
1975.58,1271.05,20.736,49.02,53.5
1975.58,1250.62,19.92,48.2,48.5
1975.58,1285.25,19.787,47.0,57.2
1975.58,1268.43,17.71,48.24,50.6
1975.58,1265.89,21.676,48.64,50.4
1975.58,1268.72,19.938,47.49,52.1
1975.58,1265.54,19.579,47.71,52.2
1975.58,1240.18,19.146,48.73,46.9
1975.58,1228.49,20.503,48.02,49.0
1975.58,1250.32,20.269,47.79,54.5
1975.58,1259.17,20.652,47.25,52.7
1975.58,1261.95,20.288,48.53,50.1
1975.58,1248.16,21.005,47.91,49.4
1975.58,1245.72,18.303,46.91,49.1
1975.58,1269.55,20.263,47.07,54.9
1975.58,1262.73,21.796,47.72,49.0
1975.58,1257.26,21.102,47.46,49.7
1975.58,1265.19,20.03,47.46,52.8
1975.58,1248.08,21.471,49.17,50.1
1975.58,1220.43,19.655,48.35,46.3
1975.58,1215.34,21.996,46.7,50.2
1975.58,1253.49,21.938,47.66,56.1
1975.58,1281.72,20.437,47.74,57.0
1975.58,1285.11,20.638,47.22,51.2
1975.58,1297.04,18.773,48.14,54.4
1975.58,1287.92,19.273,46.98,49.6
1975.58,1278.28,21.699,48.55,50.0
1975.58,1281.9,20.299,48.66,51.9
1975.58,1258.82,21.898,49.18,47.1
1975.58,1264.03,19.995,47.13,52.9
1975.58,1278.92,20.326,47.17,55.0
1975.58,1254.24,20.234,48.35,47.2
1975.58,1245.92,19.033,48.59,49.5
1975.58,1247.71,20.108,48.4,49.1
1975.58,1245.22,20.446,48.5,51.3
1975.58,1244.12,21.336,48.69,49.6
1975.58,1259.09,22.671,47.99,53.8
1975.58,1259.81,21.952,47.81,52.9
1975.58,1266.2,19.237,47.27,51.5
1975.58,1265.51,20.403,47.83,50.6
1975.58,1247.54,19.404,47.92,50.4
1975.58,1228.42,19.505,47.53,49.0
1975.58,1261.71,20.122,47.8,55.9
1975.58,1250.93,20.894,47.47,49.8
1975.58,1248.61,19.769,48.52,51.3
1975.58,1268.24,19.659,48.11,53.4
1975.58,1263.84,19.945,47.75,50.6
1975.58,1272.9,22.313,47.99,53.4
1975.58,1281.57,20.439,47.32,54.1
1975.58,1262.27,20.706,47.5,48.5
1975.58,1274.13,19.058,47.63,51.7
1975.58,1265.57,19.757,47.89,50.5
1975.58,1258.14,21.128,48.05,50.7
1975.58,1265.45,21.988,47.92,55.1
1975.58,1297.21,20.118,47.11,57.6
1975.58,1277.41,20.132,47.96,48.8
1975.58,1266.98,19.028,47.59,49.8
1975.58,1264.01,20.174,46.25,51.4
1975.58,1232.46,19.553,49.54,45.5
1975.58,1247.16,20.508,47.54,52.0
1975.58,1234.53,19.453,47.63,48.3
1975.58,1230.29,19.907,47.33,50.0
1975.58,1221.14,20.851,47.47,49.1
1975.58,1222.99,19.821,47.86,51.5
1975.58,1221.41,19.715,48.65,50.9
1975.58,1215.67,20.657,47.9,50.0
1975.58,1226.74,19.517,47.81,50.8
1975.58,1243.69,22.273,48.5,53.5
1975.58,1260.62,19.297,47.6,54.6
1975.58,1245.75,20.852,48.0,50.3
1975.58,1247.38,20.01,47.48,51.8
1975.58,1229.95,19.104,48.84,47.5
1975.58,1232.3,21.165,48.51,50.5
1975.58,1240.07,21.08,47.85,52.3
1975.58,1245.0,19.471,47.75,51.6
1975.58,1231.2,20.636,47.98,47.9
1975.58,1233.21,22.647,47.93,49.7
1975.58,1261.07,20.515,47.04,56.4
1975.58,1268.28,19.217,48.48,52.1
1975.58,1264.35,19.202,47.88,50.1
1975.58,1243.24,19.554,48.95,47.8
1975.58,1226.8,19.352,48.21,46.8
1975.58,1241.24,19.741,46.65,53.1
1975.58,1224.33,19.706,47.36,47.3
1975.58,1245.03,18.775,46.82,53.6
1975.58,1251.25,21.844,47.32,51.1
1975.58,1237.53,19.022,47.18,47.2
1975.58,1245.05,21.359,48.05,52.7
1975.58,1234.6,19.757,47.84,50.2
1975.58,1240.05,19.518,48.31,52.1
1975.58,1221.76,19.383,47.98,47.9
1975.58,1233.26,20.485,47.79,52.9
1975.58,1231.56,21.047,49.0,49.6
1975.58,1226.51,21.076,48.11,49.7
1975.58,1219.88,21.109,47.96,49.5
1975.58,1222.33,19.021,47.56,50.4
1975.58,1237.33,21.226,47.31,53.4
1975.58,1249.78,19.141,48.28,53.5
1975.58,1248.81,20.412,48.36,49.6
1975.58,1230.01,20.564,48.79,47.4
1975.58,1230.21,19.807,48.22,50.6
1975.58,1228.21,20.946,47.8,49.8
1975.58,1226.43,21.286,48.24,50.5
1975.58,1227.4,21.057,47.95,50.2
1975.58,1214.4,17.608,48.43,47.6
1975.58,1219.81,21.001,48.65,50.5
1975.58,1238.11,20.305,47.81,53.4
1975.58,1216.82,20.572,48.88,46.3
1975.58,1200.5,20.399,48.59,46.4
1975.58,1208.54,20.547,47.99,50.7
1975.58,1204.78,21.114,48.33,50.3
1975.58,1193.7,21.03,48.15,48.1
1975.58,1212.06,21.531,47.97,51.3
1975.58,1228.54,20.595,48.89,52.3
1975.58,1218.58,19.0,48.26,49.6
1975.58,1238.45,21.853,47.44,54.7
1975.58,1223.81,21.489,47.49,47.9
1975.58,1236.46,20.145,47.43,52.5
1975.58,1226.0,19.166,48.24,48.6
1975.58,1235.19,19.337,47.79,51.2
1975.58,1249.95,20.362,48.09,52.5
1975.58,1244.82,20.0,48.45,50.5
1975.58,1253.87,20.872,48.96,52.0
1975.58,1261.75,19.207,47.77,52.5
1975.58,1271.02,20.383,47.17,54.1
